"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. BORN, 36","18",8.00,32.00,"Ordenació General","31814992","82049967","41.3870892781282","2.18446730757542"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. NAPOLS, 182","6.18",4.00,8.00,"Ordenació General","31153436","83543260","41.4004825556527","2.1763857290204"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. ALLADA-VERMELL, 11","32",8.00,32.00,"Distribució Prèvia","31624935","82245108","41.3888307243084","2.18217231052742"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASP, 192","6.75",3.00,12.00,"Distribució Prèvia","31798663","83517480","41.4003053525273","2.1841067557495"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 73","5.7",3.00,10.00,"Ordenació General","31477222","83045268","41.3960249552575","2.18031517236895"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 11","6.75",3.00,12.00,"Distribució Prèvia","31644362","82939638","41.3950878022873","2.18232626661795"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ROGER DE FLOR, 49-51","4.5",2.00,8.00,"Ordenació General","31582437","82881284","41.3945569594046","2.18159218183575"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 168","13.5",6.00,24.00,"Distribució Prèvia","31736084","83542218","41.4005228495361","2.1833554061063"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 29","9",4.00,16.00,"Ordenació General","31685482","83121234","41.3967268770738","2.18279761124132"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 196","3.45",2.00,6.00,"Ordenació General","31688993","83378106","41.3990407435376","2.18281062626488"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 17","7.2",4.00,8.00,"Distribució Prèvia","31667969","83048132","41.396066981419","2.18259638440745"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 157","6.75",3.00,12.00,"Ordenació General","31891376","83448800","41.3996946313262","2.18522350101103"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 198","4.5",2.00,8.00,"Ordenació General","31684468","83382674","41.3990815016811","2.18275598454746"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 46","9",4.00,16.00,"Ordenació General","31850976","83561935","41.4007101808918","2.18472751159195"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 15","4.5",2.00,8.00,"Distribució Prèvia","31650333","82964622","41.3953133331898","2.18239486510792"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASP, 114","6.75",3.00,12.00,"Ordenació General","31396757","83124115","41.3967282453797","2.17934379368038"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. REC, 38","6.75",3.00,12.00,"Ordenació General","31786906","82007092","41.3867007339759","2.18413624282558"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. PRINCESA, 53","6.75",3.00,12.00,"Ordenació General","31731644","82244956","41.3888384190275","2.18344853945357"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. FONOLLAR, 8","9",4.00,16.00,"Ordenació General","31513085","82228632","41.3886728142091","2.18083647711547"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. BORN, 34","9",4.00,16.00,"Ordenació General","31805893","82040992","41.3870076715248","2.18435949906643"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. MERCADERS, 28","6.75",3.00,12.00,"Ordenació General","31339255","82085122","41.3873654429371","2.17877378845691"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. REC, 60","6",5.00,10.00,"Ordenació General","31868476","81941129","41.3861135365096","2.18511918552862"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. PICASSO, 32","36",12.00,24.00,"Ordenació Singular","31899117","82177885","41.3882485259203","2.18545901419607"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","AV. FRANCESC CAMBO, 16","24",6.00,24.00,"Distribució Prèvia","31422607","82147115","41.3879309059261","2.17976361555392"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. REC, 79-89","6",5.00,10.00,"Distribució Prèvia","31880413","81944328","41.3861433599171","2.18526158337457"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. ALLADA-VERMELL, 10","24",6.00,24.00,"Distribució Prèvia","31605972","82225380","41.3886514277749","2.18194774547736"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. PRINCESA, 59","6.75",3.00,12.00,"Ordenació General","31766457","82280880","41.3891649300995","2.18386084737468"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PL. JACINT REVENTOS, 3","9",4.00,16.00,"Distribució Prèvia","31581854","81850531","41.3852732199785","2.18170163541699"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. PORTAL NOU, 61","2.25",1.00,4.00,"Ordenació General","31606986","82551228","41.3915863314326","2.18192308022392"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PL. COMERCIAL, 7","18",8.00,32.00,"Ordenació General","31792405","82081826","41.3873743082346","2.18419359306478"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ROGER DE FLOR, 77","6",5.00,10.00,"Ordenació General","31499582","82966400","41.395316520213","2.18059154313193"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. COMERCIAL, 9","13.5",6.00,24.00,"Ordenació General","31871676","82151480","41.3880083798579","2.1851337993745"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PL. SANT AGUSTI VELL, 6","9",4.00,16.00,"Ordenació General","31556130","82374678","41.3899918715733","2.18133478053335"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. ISABEL II, 6","6.75",3.00,12.00,"Ordenació General","31760180","81646380","41.38344963557","2.1838572446241"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. COMERÇ, 1-3","4.5",2.00,8.00,"Ordenació General","31672244","82409899","41.3903189691003","2.18271952500777"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. FONOLLAR, 2","9",4.00,16.00,"Ordenació General","31537440","82217553","41.3885751022043","2.18112900784485"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. BORN, 27-29","9",4.00,16.00,"Ordenació General","31788672","82064394","41.387216986616","2.1841509111302"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. BORN, 27-29","9",4.00,16.00,"Ordenació General","31788672","82064394","41.387216986616","2.1841509111302"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. LLUIS COMPANYS, 6","13.5",6.00,24.00,"Ordenació General","31816224","82548252","41.3915772929454","2.18442595319592"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. REC COMTAL, 15","4.5",2.00,8.00,"Ordenació General","31526761","82573572","41.3917807512023","2.18096104400573"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","AV. MARQUES DE L'ARGENTERA, 13","9",4.00,16.00,"Ordenació General","31886092","81979154","41.3864575088416","2.18532558447489"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. FUSINA, 7","18",8.00,32.00,"Ordenació General","31800557","82187838","41.3883298193736","2.18427915184548"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","C. PRINCESA, 53","18",8.00,32.00,"Ordenació General","31731644","82244956","41.3888384190275","2.18344853945357"
1/7/2019 00:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","PG. LLUIS COMPANYS, 4","9",4.00,16.00,"Ordenació General","31824374","82539968","41.3915033722347","2.18452436166912"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. NAPOLS, 150","2.25",1.00,4.00,"Ordenació General","31305269","83387938","41.3990966061299","2.17821955773177"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 155","13.5",6.00,24.00,"Ordenació General","31697140","83507984","41.4002112070551","2.18289342492272"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 207","3.6",3.00,6.00,"Ordenació General","31463004","83578854","41.4008295871805","2.18008470937516"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASP, 139","3.6",2.00,4.00,"Ordenació General","31630037","83383558","41.399084837212","2.18210480201642"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","G.V.. CORTS CATALANES, 765","4.8",4.00,8.00,"Distribució Prèvia","31900764","83886000","41.4036331541419","2.1852866157369"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 121","13.5",6.00,24.00,"Distribució Prèvia","31902309","83295608","41.3983158028572","2.1853715090516"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 211","8.1",3.00,12.00,"Ordenació General","31408711","83634195","41.4013233961963","2.17942899012143"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","PG. SANT JOAN, 2","13.5",6.00,24.00,"Ordenació Singular","31567153","82769562","41.3935494124836","2.18142199790647"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. LEPANT, 197","3.6",3.00,6.00,"Ordenació General","31622012","83816858","41.4029867535379","2.18195986875898"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","AV. DIAGONAL, 263","3.45",2.00,6.00,"Ordenació General","31522676","83839863","41.403185497554","2.18076897645472"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","PG. SANT JOAN, 34","18",8.00,32.00,"Ordenació Singular","31367752","82963672","41.3952807098358","2.17901504462941"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASTILLEJOS, 158","27",9.00,36.00,"Ordenació General","31979339","83852502","41.403338099796","2.1862303304335"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 27","9",4.00,16.00,"Distribució Prèvia","31681802","83105798","41.3965875370392","2.182755335668"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 151","6.75",3.00,12.00,"Ordenació General","31807713","83367677","41.3989568898782","2.18423188357856"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","PG. SANT JOAN, 44","18",8.00,32.00,"Ordenació Singular","31337564","82994110","41.3955522785682","2.17865051743121"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ROGER DE FLOR, 102","6.75",3.00,12.00,"Ordenació General","31408808","83090542","41.3964268917429","2.17949174085172"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. NAPOLS, 96","2.25",1.00,4.00,"Ordenació General","31614472","83071138","41.3962696419133","2.18195390526402"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 157","4.5",2.00,8.00,"Ordenació General","31891376","83448800","41.3996946313262","2.18522350101103"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 15","6.75",3.00,12.00,"Ordenació General","31650333","82964622","41.3953133331898","2.18239486510792"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 178","24.44",9.00,36.00,"Ordenació General","31781724","83369691","41.3989728248731","2.18392078668178"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ALI BEI, 44","6.75",3.00,12.00,"Ordenació General","31630849","82978750","41.3954389235991","2.1821602233537"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","AV. DIAGONAL, 229","7.95",4.00,14.00,"Ordenació General","31809495","83931825","41.404038149513","2.18418965177395"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 183","9",4.00,16.00,"Distribució Prèvia","31554764","83654883","41.4015221732402","2.18117374026344"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 207","13.2",8.00,16.00,"Ordenació General","31463004","83578854","41.4008295871805","2.18008470937516"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 127","13.5",6.00,24.00,"Distribució Prèvia","31882054","83316510","41.3985023453038","2.18512687759923"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SICILIA, 210","4.5",2.00,8.00,"Ordenació General","31422738","83459684","41.3997528270746","2.17961654934097"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 82","18",8.00,32.00,"Ordenació General","31585240","83110347","41.3966202990374","2.18159982841793"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ROGER DE FLOR, 57","2.4",2.00,4.00,"Ordenació General","31499582","82966400","41.395316520213","2.18059154313193"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 212","9",4.00,16.00,"Distribució Prèvia","31488030","83807360","41.4028898016146","2.18035820721425"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. DIPUTACIO, 443","4.5",2.00,8.00,"Ordenació General","31503099","83672386","41.401675417353","2.18055374004658"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 71","11.25",5.00,20.00,"Ordenació General","31378789","83021731","41.3958045712401","2.17914047791345"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 37","11.25",5.00,20.00,"Ordenació General","31708246","83217807","41.397598614513","2.18305900363204"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. DIPUTACIO, 421","8.55",3.00,12.00,"Ordenació General","31379595","83552482","41.4005849486214","2.17908996619416"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","PG. SANT JOAN, 36","18",8.00,32.00,"Ordenació Singular","31361209","82970262","41.395339505503","2.17893603743796"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. NAPOLS, 125","11.25",5.00,20.00,"Ordenació General","31429648","83229218","41.3976776809417","2.17972530623842"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 11","2.25",1.00,4.00,"Distribució Prèvia","31644362","82939638","41.3950878022873","2.18232626661795"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 58","6.75",3.00,12.00,"Ordenació Singular","31412075","82951033","41.3951706557223","2.17954661959353"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. RIBES, 5","12",4.00,16.00,"Ordenació General","31637696","82910478","41.3948246002796","2.18224982722934"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASP, 171","6",5.00,10.00,"Ordenació General","31828479","83577239","41.4008461122193","2.18445668090693"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CASP, 115","3.6",3.00,6.00,"Ordenació General","31533162","83287688","41.3982131226697","2.18095686202029"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 164","6.75",3.00,12.00,"Ordenació General","31820338","83243978","41.3978438407677","2.18439682821114"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","PG. SANT JOAN, 28","9",4.00,16.00,"Ordenació Singular","31414109","82915920","41.3948545771536","2.17957492491203"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 110","24.75",11.00,44.00,"Distribució Prèvia","31707950","83239476","41.3977937555032","2.1830530190448"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. MARINA, 198","13.5",6.00,24.00,"Distribució Prèvia","31544193","83739598","41.4022842746984","2.18103770945239"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. LEPANT, 125","2",1.00,2.00,"Ordenació General","32013857","83412660","41.3993794946492","2.18669264521056"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. DIPUTACIO, 399","11.97",7.00,16.00,"Ordenació General","31270262","83446136","41.3996177855501","2.17779421108717"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 151","13.5",6.00,24.00,"Distribució Prèvia","31811026","83380286","41.3990707362977","2.18427009224835"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 64","12",4.00,16.00,"Ordenació Singular","31101152","84820111","41.4119782494915","2.17561495840196"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CONSELL DE CENT, 502","9",4.00,16.00,"Distribució Prèvia","31493256","83821594","41.4030184480735","2.1804191113227"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 262","7.8",3.00,12.00,"Ordenació Singular","31218160","84076183","41.4052879599207","2.17709939335565"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. AUSIAS MARC, 73","6.75",3.00,12.00,"Ordenació General","31477222","83045268","41.3960249552575","2.18031517236895"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. SARDENYA, 240","3.6",2.00,4.00,"Ordenació General","31478400","83594116","41.4009683594674","2.18026714779685"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. NAPOLS, 113","2.25",1.00,4.00,"Ordenació General","31500670","83156604","41.3970297221879","2.18058304020412"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. CONSELL DE CENT, 463","1.2",1.00,2.00,"Ordenació General","31194012","83559668","41.4006338105865","2.17686922844762"
1/7/2019 00:00:00,"Terrasses en Via Pública",2,"Eixample",5,"el Fort Pienc","C. ALI BEI, 139","3.6",3.00,6.00,"Ordenació General","32014956","83383552","41.3991174204529","2.18670905966635"
